EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,X_GSE_km,Y_GSE_km,Z_GSE_km
2019-01-28T09:25:00.000Z,1525096.3,-160139.95,-178555.46
2019-01-28T09:26:00.000Z,1525095.7,-160145.09,-178555.02
2019-01-28T09:27:00.000Z,1525095.1,-160150.23,-178554.58
2019-01-28T09:28:00.000Z,1525094.5,-160155.37,-178554.14
2019-01-28T09:29:00.000Z,1525093.9,-160160.5,-178553.71
2019-01-28T09:30:00.000Z,1525093.3,-160165.64,-178553.27
2019-01-28T09:31:00.000Z,1525092.7,-160170.78,-178552.83
2019-01-28T09:32:00.000Z,1525092.1,-160175.91,-178552.39
2019-01-28T09:33:00.000Z,1525091.5,-160181.05,-178551.95
2019-01-28T09:34:00.000Z,1525090.9,-160186.19,-178551.51
2019-01-28T09:35:00.000Z,1525090.3,-160191.32,-178551.07
2019-01-28T09:36:00.000Z,1525089.7,-160196.46,-178550.63
2019-01-28T09:37:00.000Z,1525089.1,-160201.6,-178550.19
2019-01-28T09:38:00.000Z,1525088.5,-160206.73,-178549.75
2019-01-28T09:39:00.000Z,1525087.9,-160211.87,-178549.31
2019-01-28T09:40:00.000Z,1525087.3,-160217,-178548.87
2019-01-28T09:41:00.000Z,1525086.7,-160222.14,-178548.43
2019-01-28T09:42:00.000Z,1525086.1,-160227.27,-178547.98
2019-01-28T09:43:00.000Z,1525085.5,-160232.41,-178547.54
2019-01-28T09:44:00.000Z,1525084.9,-160237.54,-178547.1
2019-01-28T09:45:00.000Z,1525084.3,-160242.68,-178546.66
2019-01-28T09:46:00.000Z,1525083.7,-160247.81,-178546.22
2019-01-28T09:47:00.000Z,1525083.1,-160252.94,-178545.78
2019-01-28T09:48:00.000Z,1525082.5,-160258.08,-178545.34
2019-01-28T09:49:00.000Z,1525081.9,-160263.21,-178544.9
2019-01-28T09:50:00.000Z,1525081.3,-160268.34,-178544.46
2019-01-28T09:51:00.000Z,1525080.7,-160273.48,-178544.02
2019-01-28T09:52:00.000Z,1525080.1,-160278.61,-178543.57
2019-01-28T09:53:00.000Z,1525079.5,-160283.74,-178543.13
2019-01-28T09:54:00.000Z,1525078.9,-160288.88,-178542.69
2019-01-28T09:55:00.000Z,1525078.3,-160294.01,-178542.25
2019-01-28T09:56:00.000Z,1525077.7,-160299.14,-178541.81
2019-01-28T09:57:00.000Z,1525077.1,-160304.27,-178541.37
2019-01-28T09:58:00.000Z,1525076.5,-160309.4,-178540.92
2019-01-28T09:59:00.000Z,1525075.9,-160314.53,-178540.48
2019-01-28T10:00:00.000Z,1525075.3,-160319.67,-178540.04
2019-01-28T10:01:00.000Z,1525074.7,-160324.8,-178539.6
2019-01-28T10:02:00.000Z,1525074.1,-160329.93,-178539.15
2019-01-28T10:03:00.000Z,1525073.5,-160335.06,-178538.71
2019-01-28T10:04:00.000Z,1525072.9,-160340.19,-178538.27
2019-01-28T10:05:00.000Z,1525072.3,-160345.32,-178537.83
2019-01-28T10:06:00.000Z,1525071.7,-160350.45,-178537.38
2019-01-28T10:07:00.000Z,1525071.1,-160355.58,-178536.94
2019-01-28T10:08:00.000Z,1525070.5,-160360.71,-178536.5
2019-01-28T10:09:00.000Z,1525069.9,-160365.84,-178536.06
2019-01-28T10:10:00.000Z,1525069.3,-160370.97,-178535.61
2019-01-28T10:11:00.000Z,1525068.7,-160376.1,-178535.17
2019-01-28T10:12:00.000Z,1525068.1,-160381.23,-178534.73
2019-01-28T10:13:00.000Z,1525067.5,-160386.36,-178534.28
2019-01-28T10:14:00.000Z,1525066.9,-160391.48,-178533.84
2019-01-28T10:15:00.000Z,1525066.3,-160396.61,-178533.4
2019-01-28T10:16:00.000Z,1525065.7,-160401.74,-178532.95
2019-01-28T10:17:00.000Z,1525065.1,-160406.87,-178532.51
2019-01-28T10:18:00.000Z,1525064.5,-160412,-178532.07
2019-01-28T10:19:00.000Z,1525063.9,-160417.12,-178531.62
2019-01-28T10:20:00.000Z,1525063.3,-160422.25,-178531.18
2019-01-28T10:21:00.000Z,1525062.7,-160427.38,-178530.73
2019-01-28T10:22:00.000Z,1525062.1,-160432.51,-178530.29
2019-01-28T10:23:00.000Z,1525061.5,-160437.63,-178529.85
2019-01-28T10:24:00.000Z,1525060.8,-160442.76,-178529.4
2019-01-28T10:25:00.000Z,1525060.2,-160447.89,-178528.96
2019-01-28T10:26:00.000Z,1525059.6,-160453.01,-178528.51
2019-01-28T10:27:00.000Z,1525059,-160458.14,-178528.07
2019-01-28T10:28:00.000Z,1525058.4,-160463.26,-178527.62
2019-01-28T10:29:00.000Z,1525057.8,-160468.39,-178527.18
2019-01-28T10:30:00.000Z,1525057.2,-160473.51,-178526.73
2019-01-28T10:31:00.000Z,1525056.6,-160478.64,-178526.29
2019-01-28T10:32:00.000Z,1525056,-160483.76,-178525.84
2019-01-28T10:33:00.000Z,1525055.4,-160488.89,-178525.4
2019-01-28T10:34:00.000Z,1525054.8,-160494.01,-178524.95
2019-01-28T10:35:00.000Z,1525054.2,-160499.14,-178524.51
2019-01-28T10:36:00.000Z,1525053.6,-160504.26,-178524.06
2019-01-28T10:37:00.000Z,1525053,-160509.39,-178523.62
2019-01-28T10:38:00.000Z,1525052.4,-160514.51,-178523.17
2019-01-28T10:39:00.000Z,1525051.8,-160519.63,-178522.73
2019-01-28T10:40:00.000Z,1525051.2,-160524.76,-178522.28
2019-01-28T10:41:00.000Z,1525050.6,-160529.88,-178521.84
2019-01-28T10:42:00.000Z,1525050,-160535,-178521.39
2019-01-28T10:43:00.000Z,1525049.4,-160540.13,-178520.94
2019-01-28T10:44:00.000Z,1525048.8,-160545.25,-178520.5
2019-01-28T10:45:00.000Z,1525048.2,-160550.37,-178520.05
2019-01-28T10:46:00.000Z,1525047.6,-160555.49,-178519.61
2019-01-28T10:47:00.000Z,1525047,-160560.62,-178519.16
2019-01-28T10:48:00.000Z,1525046.4,-160565.74,-178518.71
2019-01-28T10:49:00.000Z,1525045.8,-160570.86,-178518.27
2019-01-28T10:50:00.000Z,1525045.2,-160575.98,-178517.82
2019-01-28T10:51:00.000Z,1525044.6,-160581.1,-178517.37
2019-01-28T10:52:00.000Z,1525044,-160586.22,-178516.93
2019-01-28T10:53:00.000Z,1525043.3,-160591.35,-178516.48
2019-01-28T10:54:00.000Z,1525042.7,-160596.47,-178516.03
2019-01-28T10:55:00.000Z,1525042.1,-160601.59,-178515.59
2019-01-28T10:56:00.000Z,1525041.5,-160606.71,-178515.14
2019-01-28T10:57:00.000Z,1525040.9,-160611.83,-178514.69
2019-01-28T10:58:00.000Z,1525040.3,-160616.95,-178514.24
2019-01-28T10:59:00.000Z,1525039.7,-160622.07,-178513.8
2019-01-28T11:00:00.000Z,1525039.1,-160627.19,-178513.35
2019-01-28T11:01:00.000Z,1525038.5,-160632.31,-178512.9
2019-01-28T11:02:00.000Z,1525037.9,-160637.42,-178512.45
2019-01-28T11:03:00.000Z,1525037.3,-160642.54,-178512.01
2019-01-28T11:04:00.000Z,1525036.7,-160647.66,-178511.56
2019-01-28T11:05:00.000Z,1525036.1,-160652.78,-178511.11
2019-01-28T11:06:00.000Z,1525035.5,-160657.9,-178510.66
2019-01-28T11:07:00.000Z,1525034.9,-160663.02,-178510.21
2019-01-28T11:08:00.000Z,1525034.3,-160668.14,-178509.77
2019-01-28T11:09:00.000Z,1525033.7,-160673.25,-178509.32
2019-01-28T11:10:00.000Z,1525033.1,-160678.37,-178508.87
2019-01-28T11:11:00.000Z,1525032.5,-160683.49,-178508.42
2019-01-28T11:12:00.000Z,1525031.9,-160688.6,-178507.97
2019-01-28T11:13:00.000Z,1525031.3,-160693.72,-178507.52
2019-01-28T11:14:00.000Z,1525030.6,-160698.84,-178507.08
2019-01-28T11:15:00.000Z,1525030,-160703.96,-178506.63
2019-01-28T11:16:00.000Z,1525029.4,-160709.07,-178506.18
2019-01-28T11:17:00.000Z,1525028.8,-160714.19,-178505.73
2019-01-28T11:18:00.000Z,1525028.2,-160719.3,-178505.28
2019-01-28T11:19:00.000Z,1525027.6,-160724.42,-178504.83
2019-01-28T11:20:00.000Z,1525027,-160729.54,-178504.38
2019-01-28T11:21:00.000Z,1525026.4,-160734.65,-178503.93
2019-01-28T11:22:00.000Z,1525025.8,-160739.77,-178503.48
2019-01-28T11:23:00.000Z,1525025.2,-160744.88,-178503.03
2019-01-28T11:24:00.000Z,1525024.6,-160750,-178502.58
2019-01-28T11:25:00.000Z,1525024,-160755.11,-178502.14
2019-01-28T11:26:00.000Z,1525023.4,-160760.22,-178501.69
2019-01-28T11:27:00.000Z,1525022.8,-160765.34,-178501.24
2019-01-28T11:28:00.000Z,1525022.2,-160770.45,-178500.79
2019-01-28T11:29:00.000Z,1525021.6,-160775.57,-178500.34
2019-01-28T11:30:00.000Z,1525021,-160780.68,-178499.89
2019-01-28T11:31:00.000Z,1525020.4,-160785.79,-178499.44
2019-01-28T11:32:00.000Z,1525019.7,-160790.91,-178498.99
2019-01-28T11:33:00.000Z,1525019.1,-160796.02,-178498.53
2019-01-28T11:34:00.000Z,1525018.5,-160801.13,-178498.08
2019-01-28T11:35:00.000Z,1525017.9,-160806.25,-178497.63
2019-01-28T11:36:00.000Z,1525017.3,-160811.36,-178497.18
2019-01-28T11:37:00.000Z,1525016.7,-160816.47,-178496.73
2019-01-28T11:38:00.000Z,1525016.1,-160821.58,-178496.28
2019-01-28T11:39:00.000Z,1525015.5,-160826.69,-178495.83
2019-01-28T11:40:00.000Z,1525014.9,-160831.81,-178495.38
2019-01-28T11:41:00.000Z,1525014.3,-160836.92,-178494.93
2019-01-28T11:42:00.000Z,1525013.7,-160842.03,-178494.48
2019-01-28T11:43:00.000Z,1525013.1,-160847.14,-178494.03
2019-01-28T11:44:00.000Z,1525012.5,-160852.25,-178493.58
2019-01-28T11:45:00.000Z,1525011.9,-160857.36,-178493.12
2019-01-28T11:46:00.000Z,1525011.3,-160862.47,-178492.67
2019-01-28T11:47:00.000Z,1525010.6,-160867.58,-178492.22
2019-01-28T11:48:00.000Z,1525010,-160872.69,-178491.77
2019-01-28T11:49:00.000Z,1525009.4,-160877.8,-178491.32
2019-01-28T11:50:00.000Z,1525008.8,-160882.91,-178490.87
2019-01-28T11:51:00.000Z,1525008.2,-160888.02,-178490.41
2019-01-28T11:52:00.000Z,1525007.6,-160893.13,-178489.96
2019-01-28T11:53:00.000Z,1525007,-160898.24,-178489.51
2019-01-28T11:54:00.000Z,1525006.4,-160903.35,-178489.06
2019-01-28T11:55:00.000Z,1525005.8,-160908.46,-178488.61
2019-01-28T11:56:00.000Z,1525005.2,-160913.57,-178488.15
2019-01-28T11:57:00.000Z,1525004.6,-160918.67,-178487.7
2019-01-28T11:58:00.000Z,1525004,-160923.78,-178487.25
2019-01-28T11:59:00.000Z,1525003.4,-160928.89,-178486.8
2019-01-28T12:00:00.000Z,1525003.2,-160934.98,-178482.29
2019-01-28T12:01:00.000Z,1525002.6,-160940.09,-178481.84
2019-01-28T12:02:00.000Z,1525002,-160945.2,-178481.39
2019-01-28T12:03:00.000Z,1525001.4,-160950.31,-178480.93
2019-01-28T12:04:00.000Z,1525000.8,-160955.41,-178480.48
2019-01-28T12:05:00.000Z,1525000.2,-160960.52,-178480.03
2019-01-28T12:06:00.000Z,1524999.6,-160965.63,-178479.57
2019-01-28T12:07:00.000Z,1524999,-160970.74,-178479.12
2019-01-28T12:08:00.000Z,1524998.4,-160975.84,-178478.66
2019-01-28T12:09:00.000Z,1524997.8,-160980.95,-178478.21
2019-01-28T12:10:00.000Z,1524997.1,-160986.05,-178477.75
2019-01-28T12:11:00.000Z,1524996.5,-160991.16,-178477.3
2019-01-28T12:12:00.000Z,1524995.9,-160996.27,-178476.85
2019-01-28T12:13:00.000Z,1524995.3,-161001.37,-178476.39
2019-01-28T12:14:00.000Z,1524994.7,-161006.48,-178475.94
2019-01-28T12:15:00.000Z,1524994.1,-161011.58,-178475.48
2019-01-28T12:16:00.000Z,1524993.5,-161016.69,-178475.03
2019-01-28T12:17:00.000Z,1524992.9,-161021.79,-178474.57
2019-01-28T12:18:00.000Z,1524992.3,-161026.9,-178474.12
2019-01-28T12:19:00.000Z,1524991.7,-161032,-178473.66
2019-01-28T12:20:00.000Z,1524991.1,-161037.1,-178473.2
2019-01-28T12:21:00.000Z,1524990.5,-161042.21,-178472.75
2019-01-28T12:22:00.000Z,1524989.8,-161047.31,-178472.29
2019-01-28T12:23:00.000Z,1524989.2,-161052.42,-178471.84
2019-01-28T12:24:00.000Z,1524988.6,-161057.52,-178471.38
2019-01-28T12:25:00.000Z,1524988,-161062.62,-178470.93
2019-01-28T12:26:00.000Z,1524987.4,-161067.73,-178470.47
2019-01-28T12:27:00.000Z,1524986.8,-161072.83,-178470.02
2019-01-28T12:28:00.000Z,1524986.2,-161077.93,-178469.56
2019-01-28T12:29:00.000Z,1524985.6,-161083.03,-178469.1
2019-01-28T12:30:00.000Z,1524985,-161088.13,-178468.65
2019-01-28T12:31:00.000Z,1524984.4,-161093.24,-178468.19
2019-01-28T12:32:00.000Z,1524983.8,-161098.34,-178467.73
2019-01-28T12:33:00.000Z,1524983.2,-161103.44,-178467.28
2019-01-28T12:34:00.000Z,1524982.5,-161108.54,-178466.82
2019-01-28T12:35:00.000Z,1524981.9,-161113.64,-178466.36
2019-01-28T12:36:00.000Z,1524981.3,-161118.74,-178465.91
2019-01-28T12:37:00.000Z,1524980.7,-161123.84,-178465.45
2019-01-28T12:38:00.000Z,1524980.1,-161128.95,-178464.99
2019-01-28T12:39:00.000Z,1524979.5,-161134.05,-178464.54
2019-01-28T12:40:00.000Z,1524978.9,-161139.15,-178464.08
2019-01-28T12:41:00.000Z,1524978.3,-161144.25,-178463.62
2019-01-28T12:42:00.000Z,1524977.7,-161149.35,-178463.17
2019-01-28T12:43:00.000Z,1524977.1,-161154.45,-178462.71
2019-01-28T12:44:00.000Z,1524976.4,-161159.54,-178462.25
2019-01-28T12:45:00.000Z,1524975.8,-161164.64,-178461.79
2019-01-28T12:46:00.000Z,1524975.2,-161169.74,-178461.34
2019-01-28T12:47:00.000Z,1524974.6,-161174.84,-178460.88
2019-01-28T12:48:00.000Z,1524974,-161179.94,-178460.42
2019-01-28T12:49:00.000Z,1524973.4,-161185.04,-178459.96
2019-01-28T12:50:00.000Z,1524972.8,-161190.14,-178459.5
2019-01-28T12:51:00.000Z,1524972.2,-161195.24,-178459.05
2019-01-28T12:52:00.000Z,1524971.6,-161200.33,-178458.59
2019-01-28T12:53:00.000Z,1524971,-161205.43,-178458.13
2019-01-28T12:54:00.000Z,1524970.4,-161210.53,-178457.67
2019-01-28T12:55:00.000Z,1524969.7,-161215.63,-178457.21
2019-01-28T12:56:00.000Z,1524969.1,-161220.72,-178456.75
2019-01-28T12:57:00.000Z,1524968.5,-161225.82,-178456.3
2019-01-28T12:58:00.000Z,1524967.9,-161230.92,-178455.84
2019-01-28T12:59:00.000Z,1524967.3,-161236.01,-178455.38
2019-01-28T13:00:00.000Z,1524966.7,-161241.11,-178454.92
2019-01-28T13:01:00.000Z,1524966.1,-161246.21,-178454.46
2019-01-28T13:02:00.000Z,1524965.5,-161251.3,-178454
2019-01-28T13:03:00.000Z,1524964.9,-161256.4,-178453.54
2019-01-28T13:04:00.000Z,1524964.2,-161261.49,-178453.08
2019-01-28T13:05:00.000Z,1524963.6,-161266.59,-178452.62
2019-01-28T13:06:00.000Z,1524963,-161271.68,-178452.16
2019-01-28T13:07:00.000Z,1524962.4,-161276.78,-178451.7
2019-01-28T13:08:00.000Z,1524961.8,-161281.87,-178451.25
2019-01-28T13:09:00.000Z,1524961.2,-161286.97,-178450.79
2019-01-28T13:10:00.000Z,1524960.6,-161292.06,-178450.33
2019-01-28T13:11:00.000Z,1524960,-161297.16,-178449.87
2019-01-28T13:12:00.000Z,1524959.4,-161302.25,-178449.41
2019-01-28T13:13:00.000Z,1524958.7,-161307.34,-178448.95
2019-01-28T13:14:00.000Z,1524958.1,-161312.44,-178448.49
2019-01-28T13:15:00.000Z,1524957.5,-161317.53,-178448.03
2019-01-28T13:16:00.000Z,1524956.9,-161322.62,-178447.57
2019-01-28T13:17:00.000Z,1524956.3,-161327.72,-178447.11
2019-01-28T13:18:00.000Z,1524955.7,-161332.81,-178446.65
2019-01-28T13:19:00.000Z,1524955.1,-161337.9,-178446.18
2019-01-28T13:20:00.000Z,1524954.5,-161342.99,-178445.72
2019-01-28T13:21:00.000Z,1524953.9,-161348.09,-178445.26
2019-01-28T13:22:00.000Z,1524953.2,-161353.18,-178444.8
2019-01-28T13:23:00.000Z,1524952.6,-161358.27,-178444.34
2019-01-28T13:24:00.000Z,1524952,-161363.36,-178443.88
2019-01-28T13:25:00.000Z,1524951.4,-161368.45,-178443.42
2019-01-28T13:26:00.000Z,1524950.8,-161373.54,-178442.96
2019-01-28T13:27:00.000Z,1524950.2,-161378.63,-178442.5
2019-01-28T13:28:00.000Z,1524949.6,-161383.73,-178442.04
2019-01-28T13:29:00.000Z,1524949,-161388.82,-178441.57
2019-01-28T13:30:00.000Z,1524948.4,-161393.91,-178441.11
2019-01-28T13:31:00.000Z,1524947.7,-161399,-178440.65
2019-01-28T13:32:00.000Z,1524947.1,-161404.09,-178440.19
2019-01-28T13:33:00.000Z,1524946.5,-161409.18,-178439.73
2019-01-28T13:34:00.000Z,1524945.9,-161414.27,-178439.27
2019-01-28T13:35:00.000Z,1524945.3,-161419.36,-178438.8
2019-01-28T13:36:00.000Z,1524944.7,-161424.44,-178438.34
2019-01-28T13:37:00.000Z,1524944.1,-161429.53,-178437.88
2019-01-28T13:38:00.000Z,1524943.5,-161434.62,-178437.42
2019-01-28T13:39:00.000Z,1524942.8,-161439.71,-178436.96
2019-01-28T13:40:00.000Z,1524942.2,-161444.8,-178436.49
2019-01-28T13:41:00.000Z,1524941.6,-161449.89,-178436.03
2019-01-28T13:42:00.000Z,1524941,-161454.98,-178435.57
2019-01-28T13:43:00.000Z,1524940.4,-161460.06,-178435.11
2019-01-28T13:44:00.000Z,1524939.8,-161465.15,-178434.64
2019-01-28T13:45:00.000Z,1524939.2,-161470.24,-178434.18
2019-01-28T13:46:00.000Z,1524938.6,-161475.33,-178433.72
2019-01-28T13:47:00.000Z,1524937.9,-161480.41,-178433.25
2019-01-28T13:48:00.000Z,1524937.3,-161485.5,-178432.79
2019-01-28T13:49:00.000Z,1524936.7,-161490.59,-178432.33
2019-01-28T13:50:00.000Z,1524936.1,-161495.67,-178431.86
2019-01-28T13:51:00.000Z,1524935.5,-161500.76,-178431.4
2019-01-28T13:52:00.000Z,1524934.9,-161505.85,-178430.94
2019-01-28T13:53:00.000Z,1524934.3,-161510.93,-178430.47
2019-01-28T13:54:00.000Z,1524933.7,-161516.02,-178430.01
2019-01-28T13:55:00.000Z,1524933,-161521.1,-178429.55
2019-01-28T13:56:00.000Z,1524932.4,-161526.19,-178429.08
2019-01-28T13:57:00.000Z,1524931.8,-161531.27,-178428.62
2019-01-28T13:58:00.000Z,1524931.2,-161536.36,-178428.16
2019-01-28T13:59:00.000Z,1524930.6,-161541.44,-178427.69
2019-01-28T14:00:00.000Z,1524930,-161546.53,-178427.23
2019-01-28T14:01:00.000Z,1524929.4,-161551.61,-178426.76
2019-01-28T14:02:00.000Z,1524928.7,-161556.7,-178426.3
2019-01-28T14:03:00.000Z,1524928.1,-161561.78,-178425.83
2019-01-28T14:04:00.000Z,1524927.5,-161566.86,-178425.37
2019-01-28T14:05:00.000Z,1524926.9,-161571.95,-178424.91
2019-01-28T14:06:00.000Z,1524926.3,-161577.03,-178424.44
2019-01-28T14:07:00.000Z,1524925.7,-161582.11,-178423.98
2019-01-28T14:08:00.000Z,1524925.1,-161587.2,-178423.51
2019-01-28T14:09:00.000Z,1524924.4,-161592.28,-178423.05
2019-01-28T14:10:00.000Z,1524923.8,-161597.36,-178422.58
2019-01-28T14:11:00.000Z,1524923.2,-161602.44,-178422.12
2019-01-28T14:12:00.000Z,1524922.6,-161607.53,-178421.65
2019-01-28T14:13:00.000Z,1524922,-161612.61,-178421.19
2019-01-28T14:14:00.000Z,1524921.4,-161617.69,-178420.72
2019-01-28T14:15:00.000Z,1524920.8,-161622.77,-178420.25
2019-01-28T14:16:00.000Z,1524920.2,-161627.85,-178419.79
2019-01-28T14:17:00.000Z,1524919.5,-161632.93,-178419.32
2019-01-28T14:18:00.000Z,1524918.9,-161638.01,-178418.86
2019-01-28T14:19:00.000Z,1524918.3,-161643.1,-178418.39
2019-01-28T14:20:00.000Z,1524917.7,-161648.18,-178417.93
2019-01-28T14:21:00.000Z,1524917.1,-161653.26,-178417.46
2019-01-28T14:22:00.000Z,1524916.5,-161658.34,-178416.99
2019-01-28T14:23:00.000Z,1524915.8,-161663.42,-178416.53
2019-01-28T14:24:00.000Z,1524915.2,-161668.5,-178416.06
2019-01-28T14:25:00.000Z,1524914.6,-161673.58,-178415.6
2019-01-28T14:26:00.000Z,1524914,-161678.66,-178415.13
2019-01-28T14:27:00.000Z,1524913.4,-161683.73,-178414.66
2019-01-28T14:28:00.000Z,1524912.8,-161688.81,-178414.2
2019-01-28T14:29:00.000Z,1524912.2,-161693.89,-178413.73
2019-01-28T14:30:00.000Z,1524911.5,-161698.97,-178413.26
2019-01-28T14:31:00.000Z,1524910.9,-161704.05,-178412.8
2019-01-28T14:32:00.000Z,1524910.3,-161709.13,-178412.33
2019-01-28T14:33:00.000Z,1524909.7,-161714.21,-178411.86
2019-01-28T14:34:00.000Z,1524909.1,-161719.28,-178411.39
2019-01-28T14:35:00.000Z,1524908.5,-161724.36,-178410.93
2019-01-28T14:36:00.000Z,1524907.9,-161729.44,-178410.46
2019-01-28T14:37:00.000Z,1524907.2,-161734.52,-178409.99
2019-01-28T14:38:00.000Z,1524906.6,-161739.59,-178409.52
2019-01-28T14:39:00.000Z,1524906,-161744.67,-178409.06
2019-01-28T14:40:00.000Z,1524905.4,-161749.75,-178408.59
2019-01-28T14:41:00.000Z,1524904.8,-161754.82,-178408.12
2019-01-28T14:42:00.000Z,1524904.2,-161759.9,-178407.65
2019-01-28T14:43:00.000Z,1524903.5,-161764.98,-178407.19
2019-01-28T14:44:00.000Z,1524902.9,-161770.05,-178406.72
2019-01-28T14:45:00.000Z,1524902.3,-161775.13,-178406.25
2019-01-28T14:46:00.000Z,1524901.7,-161780.2,-178405.78
2019-01-28T14:47:00.000Z,1524901.1,-161785.28,-178405.31
2019-01-28T14:48:00.000Z,1524900.5,-161790.35,-178404.85
2019-01-28T14:49:00.000Z,1524899.9,-161795.43,-178404.38
2019-01-28T14:50:00.000Z,1524899.2,-161800.5,-178403.91
2019-01-28T14:51:00.000Z,1524898.6,-161805.58,-178403.44
2019-01-28T14:52:00.000Z,1524898,-161810.65,-178402.97
2019-01-28T14:53:00.000Z,1524897.4,-161815.73,-178402.5
2019-01-28T14:54:00.000Z,1524896.8,-161820.8,-178402.03
2019-01-28T14:55:00.000Z,1524896.2,-161825.87,-178401.56
2019-01-28T14:56:00.000Z,1524895.5,-161830.95,-178401.09
2019-01-28T14:57:00.000Z,1524894.9,-161836.02,-178400.63
2019-01-28T14:58:00.000Z,1524894.3,-161841.09,-178400.16
2019-01-28T14:59:00.000Z,1524893.7,-161846.17,-178399.69
2019-01-28T15:00:00.000Z,1524893.1,-161851.24,-178399.22
2019-01-28T15:01:00.000Z,1524892.5,-161856.31,-178398.75
2019-01-28T15:02:00.000Z,1524891.8,-161861.38,-178398.28
2019-01-28T15:03:00.000Z,1524891.2,-161866.46,-178397.81
2019-01-28T15:04:00.000Z,1524890.6,-161871.53,-178397.34
2019-01-28T15:05:00.000Z,1524890,-161876.6,-178396.87
2019-01-28T15:06:00.000Z,1524889.4,-161881.67,-178396.4
2019-01-28T15:07:00.000Z,1524888.8,-161886.74,-178395.93
2019-01-28T15:08:00.000Z,1524888.1,-161891.81,-178395.46
2019-01-28T15:09:00.000Z,1524887.5,-161896.88,-178394.99
2019-01-28T15:10:00.000Z,1524886.9,-161901.96,-178394.52
2019-01-28T15:11:00.000Z,1524886.3,-161907.03,-178394.05
2019-01-28T15:12:00.000Z,1524885.7,-161912.1,-178393.58
2019-01-28T15:13:00.000Z,1524885.1,-161917.17,-178393.11
2019-01-28T15:14:00.000Z,1524884.4,-161922.24,-178392.64
2019-01-28T15:15:00.000Z,1524883.8,-161927.31,-178392.17
2019-01-28T15:16:00.000Z,1524883.2,-161932.38,-178391.7
2019-01-28T15:17:00.000Z,1524882.6,-161937.45,-178391.22
2019-01-28T15:18:00.000Z,1524882,-161942.51,-178390.75
2019-01-28T15:19:00.000Z,1524881.3,-161947.58,-178390.28
2019-01-28T15:20:00.000Z,1524880.7,-161952.65,-178389.81
2019-01-28T15:21:00.000Z,1524880.1,-161957.72,-178389.34
2019-01-28T15:22:00.000Z,1524879.5,-161962.79,-178388.87
2019-01-28T15:23:00.000Z,1524878.9,-161967.86,-178388.4
2019-01-28T15:24:00.000Z,1524878.3,-161972.93,-178387.93
2019-01-28T15:25:00.000Z,1524877.6,-161977.99,-178387.45
2019-01-28T15:26:00.000Z,1524877,-161983.06,-178386.98
2019-01-28T15:27:00.000Z,1524876.4,-161988.13,-178386.51
2019-01-28T15:28:00.000Z,1524875.8,-161993.2,-178386.04
2019-01-28T15:29:00.000Z,1524875.2,-161998.26,-178385.57
2019-01-28T15:30:00.000Z,1524874.6,-162003.33,-178385.09
2019-01-28T15:31:00.000Z,1524873.9,-162008.4,-178384.62
2019-01-28T15:32:00.000Z,1524873.3,-162013.46,-178384.15
2019-01-28T15:33:00.000Z,1524872.7,-162018.53,-178383.68
2019-01-28T15:34:00.000Z,1524872.1,-162023.6,-178383.21
2019-01-28T15:35:00.000Z,1524871.5,-162028.66,-178382.73
2019-01-28T15:36:00.000Z,1524870.8,-162033.73,-178382.26
2019-01-28T15:37:00.000Z,1524870.2,-162038.79,-178381.79
2019-01-28T15:38:00.000Z,1524869.6,-162043.86,-178381.31
2019-01-28T15:39:00.000Z,1524869,-162048.92,-178380.84
2019-01-28T15:40:00.000Z,1524868.4,-162053.99,-178380.37
2019-01-28T15:41:00.000Z,1524867.7,-162059.05,-178379.9
2019-01-28T15:42:00.000Z,1524867.1,-162064.12,-178379.42
2019-01-28T15:43:00.000Z,1524866.5,-162069.18,-178378.95
2019-01-28T15:44:00.000Z,1524865.9,-162074.25,-178378.48
2019-01-28T15:45:00.000Z,1524865.3,-162079.31,-178378
2019-01-28T15:46:00.000Z,1524864.7,-162084.37,-178377.53
2019-01-28T15:47:00.000Z,1524864,-162089.44,-178377.06
2019-01-28T15:48:00.000Z,1524863.4,-162094.5,-178376.58
2019-01-28T15:49:00.000Z,1524862.8,-162099.56,-178376.11
2019-01-28T15:50:00.000Z,1524862.2,-162104.63,-178375.63
2019-01-28T15:51:00.000Z,1524861.6,-162109.69,-178375.16
2019-01-28T15:52:00.000Z,1524860.9,-162114.75,-178374.69
2019-01-28T15:53:00.000Z,1524860.3,-162119.81,-178374.21
2019-01-28T15:54:00.000Z,1524859.7,-162124.88,-178373.74
2019-01-28T15:55:00.000Z,1524859.1,-162129.94,-178373.26
2019-01-28T15:56:00.000Z,1524858.5,-162135,-178372.79
2019-01-28T15:57:00.000Z,1524857.8,-162140.06,-178372.32
2019-01-28T15:58:00.000Z,1524857.2,-162145.12,-178371.84
2019-01-28T15:59:00.000Z,1524856.6,-162150.18,-178371.37
2019-01-28T16:00:00.000Z,1524856,-162155.24,-178370.89
2019-01-28T16:01:00.000Z,1524855.4,-162160.3,-178370.42
2019-01-28T16:02:00.000Z,1524854.7,-162165.37,-178369.94
2019-01-28T16:03:00.000Z,1524854.1,-162170.43,-178369.47
2019-01-28T16:04:00.000Z,1524853.5,-162175.49,-178368.99
