EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_km,Y_(@_y_)_km,Z_(@_z_)_km
2019-01-16T07:00:00.000Z,1389135.7,-91124.286,25123.396
2019-01-16T07:12:00.000Z,1389122.4,-91054.635,25079.82
2019-01-16T07:24:00.000Z,1389109.1,-90984.986,25036.214
2019-01-16T07:36:00.000Z,1389095.9,-90915.325,24992.673
2019-01-16T07:48:00.000Z,1389082.6,-90845.671,24949.067
2019-01-16T08:00:00.000Z,1389069.6,-90776.012,24905.491
2019-01-16T08:12:00.000Z,1389056.4,-90706.354,24861.885
2019-01-16T08:24:00.000Z,1389043.5,-90636.691,24818.309
2019-01-16T08:36:00.000Z,1389030.4,-90567.023,24774.738
2019-01-16T08:48:00.000Z,1389017.6,-90497.355,24731.162
2019-01-16T09:00:00.000Z,1389004.7,-90427.689,24687.556
2019-01-16T09:12:00.000Z,1388991.9,-90358.011,24644.015
2019-01-16T09:24:00.000Z,1388979.1,-90288.306,24600.409
2019-01-16T09:36:00.000Z,1388966.4,-90218.665,24556.833
2019-01-16T09:48:00.000Z,1388953.7,-90148.957,24513.227
2019-01-16T10:00:00.000Z,1388941.1,-90079.311,24469.651
2019-01-16T10:12:00.000Z,1388928.5,-90009.592,24426.08
2019-01-16T10:24:00.000Z,1388916,-89939.912,24382.474
2019-01-16T10:36:00.000Z,1388903.5,-89870.227,24338.898
2019-01-16T10:48:00.000Z,1388891.1,-89800.543,24295.292
2019-01-16T11:00:00.000Z,1388878.8,-89730.854,24251.716
2019-01-16T11:12:00.000Z,1388866.4,-89661.166,24208.11
2019-01-16T11:24:00.000Z,1388854.2,-89591.466,24164.569
2019-01-16T11:36:00.000Z,1388842,-89521.775,24120.963
2019-01-16T11:48:00.000Z,1388829.7,-89452.01,24077.361
2019-01-16T12:00:00.000Z,1388817.6,-89382.345,24033.786
2019-01-16T12:12:00.000Z,1388805.6,-89312.62,23990.144
2019-01-16T12:24:00.000Z,1388793.6,-89242.911,23946.604
2019-01-16T12:36:00.000Z,1388781.6,-89173.211,23902.997
2019-01-16T12:48:00.000Z,1388769.7,-89103.474,23859.391
2019-01-16T13:00:00.000Z,1388757.9,-89033.725,23815.85
2019-01-16T13:12:00.000Z,1388746.1,-88964.019,23772.244
2019-01-16T13:24:00.000Z,1388734.3,-88894.308,23728.668
2019-01-16T13:36:00.000Z,1388722.6,-88824.598,23685.062
2019-01-16T13:48:00.000Z,1388711,-88754.884,23641.486
2019-01-16T14:00:00.000Z,1388699.4,-88685.164,23597.915
2019-01-16T14:12:00.000Z,1388687.9,-88615.446,23554.339
2019-01-16T14:24:00.000Z,1388676.4,-88545.695,23510.733
2019-01-16T14:36:00.000Z,1388664.9,-88476.001,23467.192
2019-01-16T14:48:00.000Z,1388653.5,-88406.254,23423.551
2019-01-16T15:00:00.000Z,1388642.2,-88336.556,23380.01
2019-01-16T15:12:00.000Z,1388630.9,-88266.799,23336.404
2019-01-16T15:24:00.000Z,1388619.7,-88197.105,23292.828
2019-01-16T15:36:00.000Z,1388608.5,-88127.338,23249.257
2019-01-16T15:48:00.000Z,1388597.4,-88057.641,23205.681
2019-01-16T16:00:00.000Z,1388586.3,-87987.877,23162.075
2019-01-16T16:12:00.000Z,1388573.9,-87918.395,23118.425
2019-01-16T16:24:00.000Z,1388560.9,-87849.062,23074.802
2019-01-16T16:36:00.000Z,1388548,-87779.733,23031.144
2019-01-16T16:48:00.000Z,1388535.2,-87710.43,22987.521
2019-01-16T17:00:00.000Z,1388521.8,-87641.25,22943.887
2019-01-16T17:12:00.000Z,1388506.1,-87572.391,22900.194
2019-01-16T17:24:00.000Z,1388490.4,-87503.535,22856.466
2019-01-16T17:36:00.000Z,1388474.9,-87434.739,22812.798
2019-01-16T17:48:00.000Z,1388459.4,-87365.874,22769.101
2019-01-16T18:00:00.000Z,1388444,-87297.072,22725.433
2019-01-16T18:12:00.000Z,1388428.5,-87228.205,22681.705
2019-01-16T18:24:00.000Z,1388413,-87159.328,22638.012
2019-01-16T18:36:00.000Z,1388397.8,-87090.517,22594.345
2019-01-16T18:48:00.000Z,1388382.5,-87021.648,22550.582
2019-01-16T19:00:00.000Z,1388367.2,-86952.793,22506.919
2019-01-16T19:12:00.000Z,1388352.1,-86883.94,22463.251
2019-01-16T19:24:00.000Z,1388337,-86815.049,22419.558
2019-01-16T19:36:00.000Z,1388322,-86746.23,22375.856
2019-01-16T19:48:00.000Z,1388306.9,-86677.34,22332.128
2019-01-16T20:00:00.000Z,1388291.9,-86608.472,22288.465
2019-01-16T20:12:00.000Z,1388277.1,-86539.639,22244.798
2019-01-16T20:24:00.000Z,1388262.2,-86470.741,22201.07
2019-01-16T20:36:00.000Z,1388247.4,-86401.868,22157.402
2019-01-16T20:48:00.000Z,1388232.6,-86332.964,22113.674
2019-01-16T21:00:00.000Z,1388217.9,-86264.089,22069.977
2019-01-16T21:12:00.000Z,1388203.2,-86195.204,22026.314
2019-01-16T21:24:00.000Z,1388188.6,-86126.331,21982.581
2019-01-16T21:36:00.000Z,1388174,-86057.409,21938.888
2019-01-16T21:48:00.000Z,1388159.6,-85988.555,21895.221
2019-01-16T22:00:00.000Z,1388145,-85919.669,21851.493
2019-01-16T22:12:00.000Z,1388130.7,-85850.741,21807.825
2019-01-16T22:24:00.000Z,1388116.4,-85781.847,21764.127
2019-01-16T22:36:00.000Z,1388102,-85712.92,21720.399
2019-01-16T22:48:00.000Z,1388087.8,-85644.045,21676.767
2019-01-16T23:00:00.000Z,1388073.6,-85575.147,21633.039
2019-01-16T23:12:00.000Z,1388059.4,-85506.243,21589.341
2019-01-16T23:24:00.000Z,1388045.4,-85437.367,21545.674
2019-01-16T23:36:00.000Z,1388031.3,-85368.359,21501.946
2019-01-16T23:48:00.000Z,1388017.4,-85299.479,21458.278
2019-01-17T00:00:00.000Z,1388003.4,-85230.526,21414.585
2019-01-17T00:12:00.000Z,1387989.4,-85161.619,21370.822
2019-01-17T00:24:00.000Z,1387975.6,-85092.725,21327.19
2019-01-17T00:36:00.000Z,1387961.8,-85023.803,21283.492
2019-01-17T00:48:00.000Z,1387948.1,-84954.911,21239.825
2019-01-17T01:00:00.000Z,1387934.4,-84885.885,21196.096
2019-01-17T01:12:00.000Z,1387920.7,-84816.925,21152.368
2019-01-17T01:24:00.000Z,1387907.2,-84748.059,21108.701
2019-01-17T01:36:00.000Z,1387893.6,-84679.119,21065.038
2019-01-17T01:48:00.000Z,1387880.1,-84610.151,21021.31
2019-01-17T02:00:00.000Z,1387866.7,-84541.251,20977.608
2019-01-17T02:12:00.000Z,1387853.3,-84472.273,20933.915
2019-01-17T02:24:00.000Z,1387840,-84403.293,20890.247
2019-01-17T02:36:00.000Z,1387826.7,-84334.35,20846.519
2019-01-17T02:48:00.000Z,1387813.4,-84265.403,20802.822
2019-01-17T03:00:00.000Z,1387800.3,-84196.484,20759.154
2019-01-17T03:12:00.000Z,1387787.1,-84127.494,20715.461
2019-01-17T03:24:00.000Z,1387774,-84058.508,20671.733
2019-01-17T03:36:00.000Z,1387761,-83989.582,20628.066
2019-01-17T03:48:00.000Z,1387748.1,-83920.589,20584.368
2019-01-17T04:00:00.000Z,1387735.2,-83851.66,20540.7
2019-01-17T04:12:00.000Z,1387722.3,-83782.665,20496.972
2019-01-17T04:24:00.000Z,1387709.4,-83713.661,20453.279
2019-01-17T04:36:00.000Z,1387696.7,-83644.725,20409.612
2019-01-17T04:48:00.000Z,1387683.9,-83575.762,20365.879
2019-01-17T05:00:00.000Z,1387671.3,-83506.783,20322.216
2019-01-17T05:12:00.000Z,1387658.7,-83437.774,20278.519
2019-01-17T05:24:00.000Z,1387646,-83368.76,20234.826
2019-01-17T05:36:00.000Z,1387633.6,-83299.819,20191.123
2019-01-17T05:48:00.000Z,1387621,-83230.807,20147.395
2019-01-17T06:00:00.000Z,1387608.6,-83161.818,20103.732
2019-01-17T06:12:00.000Z,1387596.3,-83092.864,20060.065
2019-01-17T06:24:00.000Z,1387583.9,-83023.846,20016.337
2019-01-17T06:36:00.000Z,1387571.7,-82954.855,19972.67
2019-01-17T06:48:00.000Z,1387559.5,-82885.832,19928.942
2019-01-17T07:00:00.000Z,1387547.3,-82816.839,19885.244
2019-01-17T07:12:00.000Z,1387535.3,-82747.869,19841.611
2019-01-17T07:24:00.000Z,1387523.1,-82678.847,19797.848
2019-01-17T07:36:00.000Z,1387511.2,-82609.88,19754.181
2019-01-17T07:48:00.000Z,1387499.1,-82540.874,19710.488
2019-01-17T08:00:00.000Z,1387487.2,-82471.772,19666.76
2019-01-17T08:12:00.000Z,1387475.4,-82402.798,19623.092
2019-01-17T08:24:00.000Z,1387463.6,-82333.792,19579.395
2019-01-17T08:36:00.000Z,1387451.8,-82264.751,19535.667
2019-01-17T08:48:00.000Z,1387440.1,-82195.765,19492.034
2019-01-17T09:00:00.000Z,1387428.4,-82126.755,19448.306
2019-01-17T09:12:00.000Z,1387416.9,-82057.773,19404.639
2019-01-17T09:24:00.000Z,1387405.3,-81988.756,19360.941
2019-01-17T09:36:00.000Z,1387393.8,-81919.638,19317.213
2019-01-17T09:48:00.000Z,1387382.4,-81850.65,19273.545
2019-01-17T10:00:00.000Z,1387370.9,-81781.59,19229.852
2019-01-17T10:12:00.000Z,1387359.6,-81712.607,19186.12
2019-01-17T10:24:00.000Z,1387348.3,-81643.582,19142.422
2019-01-17T10:36:00.000Z,1387337,-81574.548,19098.759
2019-01-17T10:48:00.000Z,1387325.9,-81505.551,19055.092
2019-01-17T11:00:00.000Z,1387314.7,-81436.42,19011.364
2019-01-17T11:12:00.000Z,1387303.5,-81367.39,18967.636
2019-01-17T11:24:00.000Z,1387292.6,-81298.387,18923.968
2019-01-17T11:36:00.000Z,1387281.6,-81229.345,18880.306
2019-01-17T11:48:00.000Z,1387270.7,-81160.339,18836.638
2019-01-17T12:00:00.000Z,1387259.7,-81091.275,18792.875
2019-01-17T12:12:00.000Z,1387248.8,-81022.195,18749.182
2019-01-17T12:24:00.000Z,1387238.1,-80953.15,18705.515
2019-01-17T12:36:00.000Z,1387227.4,-80884.106,18661.817
2019-01-17T12:48:00.000Z,1387216.6,-80815.028,18618.089
2019-01-17T13:00:00.000Z,1387206.1,-80746.012,18574.421
2019-01-17T13:12:00.000Z,1387195.4,-80676.924,18530.728
2019-01-17T13:24:00.000Z,1387184.9,-80607.906,18487.061
2019-01-17T13:36:00.000Z,1387174.4,-80538.821,18443.333
2019-01-17T13:48:00.000Z,1387164,-80469.734,18399.635
2019-01-17T14:00:00.000Z,1387153.7,-80400.71,18355.968
2019-01-17T14:12:00.000Z,1387143.3,-80331.621,18312.24
2019-01-17T14:24:00.000Z,1387132.9,-80262.524,18268.547
2019-01-17T14:36:00.000Z,1387122.7,-80193.496,18224.879
2019-01-17T14:48:00.000Z,1387112.6,-80124.441,18181.146
2019-01-17T15:00:00.000Z,1387102.5,-80055.403,18137.514
2019-01-17T15:12:00.000Z,1387092.4,-79986.272,18093.786
2019-01-17T15:24:00.000Z,1387082.3,-79917.174,18050.058
2019-01-17T15:36:00.000Z,1387072.4,-79848.139,18006.391
2019-01-17T15:48:00.000Z,1387062.4,-79779.038,17962.662
2019-01-17T16:00:00.000Z,1387052.6,-79709.993,17919.03
2019-01-17T16:12:00.000Z,1387042.8,-79640.921,17875.332
2019-01-17T16:24:00.000Z,1387032.9,-79571.816,17831.604
2019-01-17T16:36:00.000Z,1387023.3,-79502.74,17787.937
2019-01-17T16:48:00.000Z,1387013.6,-79433.632,17744.209
2019-01-17T17:00:00.000Z,1387003.9,-79364.555,17700.511
2019-01-17T17:12:00.000Z,1386994.4,-79295.501,17656.879
2019-01-17T17:24:00.000Z,1386984.9,-79226.396,17613.116
2019-01-17T17:36:00.000Z,1386975.5,-79157.347,17569.448
2019-01-17T17:48:00.000Z,1386966,-79088.259,17525.755
2019-01-17T18:00:00.000Z,1386956.6,-79019.076,17482.027
2019-01-17T18:12:00.000Z,1386947.3,-78950.023,17438.36
2019-01-17T18:24:00.000Z,1386938.1,-78880.936,17394.662
2019-01-17T18:36:00.000Z,1386928.8,-78811.817,17350.934
2019-01-17T18:48:00.000Z,1386919.7,-78742.787,17307.301
2019-01-17T19:00:00.000Z,1386910.5,-78673.665,17263.573
2019-01-17T19:12:00.000Z,1386901.5,-78604.606,17219.906
2019-01-17T19:24:00.000Z,1386892.5,-78535.446,17176.208
2019-01-17T19:36:00.000Z,1386883.5,-78466.32,17132.48
2019-01-17T19:48:00.000Z,1386874.7,-78397.257,17088.813
2019-01-17T20:00:00.000Z,1386865.7,-78328.156,17045.12
2019-01-17T20:12:00.000Z,1386857,-78259.098,17001.417
2019-01-17T20:24:00.000Z,1386848.2,-78190,16957.72
2019-01-17T20:36:00.000Z,1386839.5,-78120.861,16914.026
2019-01-17T20:48:00.000Z,1386830.9,-78051.793,16870.359
2019-01-17T21:00:00.000Z,1386822.2,-77982.592,16826.631
2019-01-17T21:12:00.000Z,1386813.6,-77913.491,16782.903
2019-01-17T21:24:00.000Z,1386805.2,-77844.419,16739.236
2019-01-17T21:36:00.000Z,1386796.7,-77775.308,16695.573
2019-01-17T21:48:00.000Z,1386788.4,-77706.234,16651.905
2019-01-17T22:00:00.000Z,1386780,-77637.102,16608.142
2019-01-17T22:12:00.000Z,1386771.6,-77567.955,16564.449
2019-01-17T22:24:00.000Z,1386763.5,-77498.845,16520.782
2019-01-17T22:36:00.000Z,1386755.3,-77429.735,16477.084
2019-01-17T22:48:00.000Z,1386747.1,-77360.592,16433.356
2019-01-17T23:00:00.000Z,1386739,-77291.513,16389.689
2019-01-17T23:12:00.000Z,1386730.9,-77222.368,16345.961
2019-01-17T23:24:00.000Z,1386723,-77153.28,16302.328
2019-01-17T23:36:00.000Z,1386715,-77084.133,16258.6
2019-01-17T23:48:00.000Z,1386707.1,-77014.984,16214.902
2019-01-18T00:00:00.000Z,1386696.1,-76946.372,16171.144
2019-01-18T00:12:00.000Z,1386683.9,-76877.933,16127.436
2019-01-18T00:24:00.000Z,1386671.7,-76809.4,16083.633
2019-01-18T00:36:00.000Z,1386659.6,-76740.925,16039.895
2019-01-18T00:48:00.000Z,1386647.6,-76672.486,15996.152
2019-01-18T01:00:00.000Z,1386635.5,-76603.981,15952.349
2019-01-18T01:12:00.000Z,1386623.6,-76535.531,15908.641
2019-01-18T01:24:00.000Z,1386611.6,-76467.022,15864.838
2019-01-18T01:36:00.000Z,1386599.8,-76398.568,15821.131
2019-01-18T01:48:00.000Z,1386588,-76330.126,15777.353
2019-01-18T02:00:00.000Z,1386576.2,-76261.603,15733.585
2019-01-18T02:12:00.000Z,1386564.5,-76193.118,15689.812
2019-01-18T02:24:00.000Z,1386552.8,-76124.591,15646.044
2019-01-18T02:36:00.000Z,1386541.2,-76056.066,15602.301
2019-01-18T02:48:00.000Z,1386529.7,-75987.608,15558.558
2019-01-18T03:00:00.000Z,1386518.2,-75919.081,15514.755
2019-01-18T03:12:00.000Z,1386506.8,-75850.612,15471.048
2019-01-18T03:24:00.000Z,1386495.4,-75782.114,15427.275
2019-01-18T03:36:00.000Z,1386483.9,-75713.575,15383.506
2019-01-18T03:48:00.000Z,1386472.7,-75645.106,15339.764
2019-01-18T04:00:00.000Z,1386461.4,-75576.537,15295.961
2019-01-18T04:12:00.000Z,1386450.2,-75508.057,15252.253
2019-01-18T04:24:00.000Z,1386439.1,-75439.583,15208.51
2019-01-18T04:36:00.000Z,1386428,-75371.041,15164.707
2019-01-18T04:48:00.000Z,1386416.9,-75302.53,15120.934
2019-01-18T05:00:00.000Z,1386406,-75234.043,15077.227
2019-01-18T05:12:00.000Z,1386395,-75165.496,15033.423
2019-01-18T05:24:00.000Z,1386384.1,-75097.005,14989.716
2019-01-18T05:36:00.000Z,1386373.2,-75028.387,14945.913
2019-01-18T05:48:00.000Z,1386362.5,-74959.899,14902.17
2019-01-18T06:00:00.000Z,1386351.8,-74891.403,14858.462
2019-01-18T06:12:00.000Z,1386341,-74822.847,14814.659
2019-01-18T06:24:00.000Z,1386330.4,-74754.314,14770.921
2019-01-18T06:36:00.000Z,1386319.7,-74685.761,14727.083
2019-01-18T06:48:00.000Z,1386309.2,-74617.258,14683.375
2019-01-18T07:00:00.000Z,1386298.8,-74548.76,14639.633
2019-01-18T07:12:00.000Z,1386288.3,-74480.188,14595.865
2019-01-18T07:24:00.000Z,1386278,-74411.687,14552.122
2019-01-18T07:36:00.000Z,1386267.6,-74343.117,14508.349
2019-01-18T07:48:00.000Z,1386257.3,-74274.547,14464.546
2019-01-18T08:00:00.000Z,1386247.1,-74206.034,14420.838
2019-01-18T08:12:00.000Z,1386236.9,-74137.46,14377.035
2019-01-18T08:24:00.000Z,1386226.8,-74068.944,14333.327
2019-01-18T08:36:00.000Z,1386216.8,-74000.365,14289.585
2019-01-18T08:48:00.000Z,1386206.7,-73931.787,14245.782
2019-01-18T09:00:00.000Z,1386196.7,-73863.232,14202.044
2019-01-18T09:12:00.000Z,1386186.7,-73794.684,14158.271
2019-01-18T09:24:00.000Z,1386176.9,-73726.133,14114.498
2019-01-18T09:36:00.000Z,1386167.1,-73657.614,14070.755
2019-01-18T09:48:00.000Z,1386157.2,-73589.021,14026.987
2019-01-18T10:00:00.000Z,1386147.6,-73520.499,13983.244
2019-01-18T10:12:00.000Z,1386137.9,-73451.968,13939.537
2019-01-18T10:24:00.000Z,1386128.2,-73383.377,13895.734
2019-01-18T10:36:00.000Z,1386118.6,-73314.818,13851.961
2019-01-18T10:48:00.000Z,1386109.1,-73246.224,13808.157
2019-01-18T11:00:00.000Z,1386099.6,-73177.654,13764.45
2019-01-18T11:12:00.000Z,1386090.3,-73109.116,13720.742
2019-01-18T11:24:00.000Z,1386080.8,-73040.524,13676.904
2019-01-18T11:36:00.000Z,1386071.6,-72971.95,13633.197
2019-01-18T11:48:00.000Z,1386062.2,-72903.349,13589.393
2019-01-18T12:00:00.000Z,1386053,-72834.739,13545.655
2019-01-18T12:12:00.000Z,1386043.9,-72766.201,13501.913
2019-01-18T12:24:00.000Z,1386034.7,-72697.595,13458.109
2019-01-18T12:36:00.000Z,1386025.7,-72629.055,13414.367
2019-01-18T12:48:00.000Z,1386016.7,-72560.506,13370.659
2019-01-18T13:00:00.000Z,1386007.7,-72491.896,13326.856
2019-01-18T13:12:00.000Z,1385998.8,-72423.345,13283.149
2019-01-18T13:24:00.000Z,1385989.9,-72354.74,13239.31
2019-01-18T13:36:00.000Z,1385981.1,-72286.153,13195.572
2019-01-18T13:48:00.000Z,1385972.3,-72217.597,13151.865
2019-01-18T14:00:00.000Z,1385963.6,-72148.981,13108.062
2019-01-18T14:12:00.000Z,1385955,-72080.43,13064.319
2019-01-18T14:24:00.000Z,1385946.4,-72011.878,13020.576
2019-01-18T14:36:00.000Z,1385937.8,-71943.184,12976.808
2019-01-18T14:48:00.000Z,1385929.3,-71874.597,12933.035
2019-01-18T15:00:00.000Z,1385920.7,-71805.967,12889.267
2019-01-18T15:12:00.000Z,1385912.4,-71737.411,12845.524
2019-01-18T15:24:00.000Z,1385904.1,-71668.852,12801.782
2019-01-18T15:36:00.000Z,1385895.7,-71600.193,12757.979
2019-01-18T15:48:00.000Z,1385887.5,-71531.626,12714.271
2019-01-18T16:00:00.000Z,1385879.3,-71462.998,12670.468
2019-01-18T16:12:00.000Z,1385871.1,-71394.402,12626.695
2019-01-18T16:24:00.000Z,1385863,-71325.832,12582.987
2019-01-18T16:36:00.000Z,1385854.9,-71257.2,12539.184
2019-01-18T16:48:00.000Z,1385846.9,-71188.627,12495.476
2019-01-18T17:00:00.000Z,1385839.1,-71120.061,12451.734
2019-01-18T17:12:00.000Z,1385831.1,-71051.426,12407.931
2019-01-18T17:24:00.000Z,1385823.3,-70982.857,12364.188
2019-01-18T17:36:00.000Z,1385815.4,-70914.147,12320.42
2019-01-18T17:48:00.000Z,1385807.7,-70845.543,12276.647
2019-01-18T18:00:00.000Z,1385800,-70776.963,12232.939
2019-01-18T18:12:00.000Z,1385792.3,-70708.331,12189.101
2019-01-18T18:24:00.000Z,1385784.8,-70639.75,12145.393
2019-01-18T18:36:00.000Z,1385777.2,-70571.102,12101.625
2019-01-18T18:48:00.000Z,1385769.7,-70502.526,12057.883
2019-01-18T19:00:00.000Z,1385762.3,-70433.883,12014.11
2019-01-18T19:12:00.000Z,1385754.8,-70365.238,11970.306
2019-01-18T19:24:00.000Z,1385747.5,-70296.653,11926.599
2019-01-18T19:36:00.000Z,1385740.3,-70228.073,11882.856
2019-01-18T19:48:00.000Z,1385733,-70159.419,11839.088
2019-01-18T20:00:00.000Z,1385725.8,-70090.838,11795.345
2019-01-18T20:12:00.000Z,1385718.6,-70022.19,11751.542
2019-01-18T20:24:00.000Z,1385710.9,-69953.599,11707.797
2019-01-18T20:36:00.000Z,1385700.4,-69885.382,11663.977
2019-01-18T20:48:00.000Z,1385689.9,-69817.023,11620.162
2019-01-18T21:00:00.000Z,1385679.4,-69748.788,11576.412
2019-01-18T21:12:00.000Z,1385669,-69680.458,11532.627
2019-01-18T21:24:00.000Z,1385658.6,-69612.194,11488.811
2019-01-18T21:36:00.000Z,1385648.4,-69543.86,11445.026
2019-01-18T21:48:00.000Z,1385638.1,-69475.626,11401.241
2019-01-18T22:00:00.000Z,1385627.9,-69407.248,11357.461
2019-01-18T22:12:00.000Z,1385617.7,-69339.003,11313.711
2019-01-18T22:24:00.000Z,1385607.6,-69270.729,11269.926
2019-01-18T22:36:00.000Z,1385597.5,-69202.387,11226.111
2019-01-18T22:48:00.000Z,1385587.5,-69134.11,11182.326
2019-01-18T23:00:00.000Z,1385577.6,-69065.798,11138.541
2019-01-18T23:12:00.000Z,1385567.7,-68997.477,11094.76
2019-01-18T23:24:00.000Z,1385557.8,-68929.162,11050.976
2019-01-18T23:36:00.000Z,1385548.1,-68860.878,11007.191
2019-01-18T23:48:00.000Z,1385538.3,-68792.526,10963.375
2019-01-19T00:00:00.000Z,1385528.6,-68724.239,10919.59
2019-01-19T00:12:00.000Z,1385518.9,-68655.977,10875.84
2019-01-19T00:24:00.000Z,1385509.3,-68587.586,10832.025
2019-01-19T00:36:00.000Z,1385499.8,-68519.328,10788.24
2019-01-19T00:48:00.000Z,1385490.3,-68451.001,10744.455
2019-01-19T01:00:00.000Z,1385480.8,-68382.673,10700.64
2019-01-19T01:12:00.000Z,1385471.4,-68314.336,10656.89
2019-01-19T01:24:00.000Z,1385462.1,-68246.038,10613.105
2019-01-19T01:36:00.000Z,1385452.8,-68177.705,10569.289
2019-01-19T01:48:00.000Z,1385443.6,-68109.37,10525.504
2019-01-19T02:00:00.000Z,1385434.4,-68041.068,10481.719
2019-01-19T02:12:00.000Z,1385425.3,-67972.723,10437.969
2019-01-19T02:24:00.000Z,1385416.1,-67904.384,10394.154
2019-01-19T02:36:00.000Z,1385407.1,-67836.044,10350.369
2019-01-19T02:48:00.000Z,1385398.2,-67767.736,10306.584
2019-01-19T03:00:00.000Z,1385389.2,-67699.359,10262.769
2019-01-19T03:12:00.000Z,1385380.3,-67631.074,10219.019
2019-01-19T03:24:00.000Z,1385371.3,-67574.78,10177.145
2019-01-19T03:36:00.000Z,1385362.5,-67506.499,10133.36
2019-01-19T03:48:00.000Z,1385353.8,-67438.184,10089.575
2019-01-19T04:00:00.000Z,1385345.1,-67369.8,10045.76
2019-01-19T04:12:00.000Z,1385336.4,-67301.475,10002.01
2019-01-19T04:24:00.000Z,1385327.9,-67233.122,9958.2251
2019-01-19T04:36:00.000Z,1385319.3,-67164.767,9914.4098
2019-01-19T04:48:00.000Z,1385310.9,-67096.412,9870.6248
2019-01-19T05:00:00.000Z,1385302.4,-67028.089,9826.8398
2019-01-19T05:12:00.000Z,1385294,-66959.689,9783.0595
2019-01-19T05:24:00.000Z,1385285.7,-66891.364,9739.2745
2019-01-19T05:36:00.000Z,1385277.4,-66823.07,9695.4895
2019-01-19T05:48:00.000Z,1385269.2,-66754.641,9651.6741
2019-01-19T06:00:00.000Z,1385261,-66686.345,9607.8892
2019-01-19T06:12:00.000Z,1385252.9,-66617.973,9564.1392
2019-01-19T06:24:00.000Z,1385244.7,-66549.607,9520.3238
2019-01-19T06:36:00.000Z,1385236.8,-66481.24,9476.5388
2019-01-19T06:48:00.000Z,1385228.8,-66412.906,9432.7538
2019-01-19T07:00:00.000Z,1385220.8,-66344.537,9388.9385
2019-01-19T07:12:00.000Z,1385213,-66276.159,9345.1885
2019-01-19T07:24:00.000Z,1385205.1,-66207.821,9301.4035
2019-01-19T07:36:00.000Z,1385197.3,-66139.415,9257.5882
2019-01-19T07:48:00.000Z,1385189.6,-66071.075,9213.8032
2019-01-19T08:00:00.000Z,1385182,-66002.7,9170.0182
2019-01-19T08:12:00.000Z,1385174.3,-65934.317,9126.2378
2019-01-19T08:24:00.000Z,1385166.8,-65865.94,9082.4528
2019-01-19T08:36:00.000Z,1385159.2,-65797.629,9038.6679
2019-01-19T08:48:00.000Z,1385151.7,-65729.249,8994.8525
2019-01-19T09:00:00.000Z,1385144.3,-65660.869,8951.0675
2019-01-19T09:12:00.000Z,1385137,-65592.515,8907.3175
2019-01-19T09:24:00.000Z,1385129.6,-65524.099,8863.5022
2019-01-19T09:36:00.000Z,1385122.3,-65455.749,8819.7172
2019-01-19T09:48:00.000Z,1385115.2,-65387.365,8775.9322
2019-01-19T10:00:00.000Z,1385107.9,-65318.98,8732.1169
2019-01-19T10:12:00.000Z,1385100.8,-65250.587,8688.3669
2019-01-19T10:24:00.000Z,1385093.8,-65182.226,8644.6169
2019-01-19T10:36:00.000Z,1385086.8,-65113.905,8600.8319
2019-01-19T10:48:00.000Z,1385079.8,-65045.449,8557.0165
2019-01-19T11:00:00.000Z,1385072.9,-64977.126,8513.2315
2019-01-19T11:12:00.000Z,1385066.1,-64908.703,8469.4466
2019-01-19T11:24:00.000Z,1385059.2,-64840.337,8425.6662
2019-01-19T11:36:00.000Z,1385052.4,-64771.911,8381.8812
2019-01-19T11:48:00.000Z,1385045.7,-64703.585,8338.0962
2019-01-19T12:00:00.000Z,1385039.1,-64635.124,8294.2809
2019-01-19T12:12:00.000Z,1385032.4,-64566.796,8250.4959
2019-01-19T12:24:00.000Z,1385025.8,-64498.358,8206.6852
2019-01-19T12:36:00.000Z,1385019.3,-64429.962,8162.9002
2019-01-19T12:48:00.000Z,1385012.8,-64361.565,8119.0849
2019-01-19T13:00:00.000Z,1385006.4,-64293.167,8075.2999
2019-01-19T13:12:00.000Z,1385000.1,-64224.802,8031.5149
2019-01-19T13:24:00.000Z,1384993.7,-64156.361,7987.7346
2019-01-19T13:36:00.000Z,1384987.5,-64087.995,7943.9496
2019-01-19T13:48:00.000Z,1384981.3,-64019.661,7900.1646
2019-01-19T14:00:00.000Z,1384975.1,-63951.192,7856.3492
2019-01-19T14:12:00.000Z,1384969,-63882.856,7812.5642
2019-01-19T14:24:00.000Z,1384963,-63814.413,7768.8142
2019-01-19T14:36:00.000Z,1384956.9,-63746.042,7724.9989
2019-01-19T14:48:00.000Z,1384951,-63677.638,7681.2139
2019-01-19T15:00:00.000Z,1384945.1,-63609.267,7637.4289
2019-01-19T15:12:00.000Z,1384939.2,-63540.828,7593.6136
2019-01-19T15:24:00.000Z,1384933.4,-63472.448,7549.8636
2019-01-19T15:36:00.000Z,1384927.7,-63404.074,7506.0786
2019-01-19T15:48:00.000Z,1384921.9,-63335.633,7462.2632
2019-01-19T16:00:00.000Z,1384916.3,-63267.259,7418.4783
2019-01-19T16:12:00.000Z,1384910.7,-63198.851,7374.6933
2019-01-19T16:24:00.000Z,1384905.1,-63130.434,7330.9129
2019-01-19T16:36:00.000Z,1384899.7,-63062.025,7287.1279
2019-01-19T16:48:00.000Z,1384894.2,-62993.648,7243.3429
