EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,PROTON_DENSITY_n/cc,X_(S/C)__GSE_Re,Y_(S/C)__GSE_Re,Z_(S/C)__GSE_Re
2019-01-13T17:26:00.000Z,11.71,222.02,100.28,-3.69
2019-01-13T17:27:00.000Z,11.76,222.02,100.28,-3.69
2019-01-13T17:28:00.000Z,11.38,222.02,100.27,-3.69
2019-01-13T17:29:00.000Z,11.44,222.02,100.27,-3.69
2019-01-13T17:30:00.000Z,11.44,222.02,100.27,-3.69
2019-01-13T17:31:00.000Z,11.43,222.02,100.27,-3.69
2019-01-13T17:32:00.000Z,11.43,222.02,100.27,-3.69
2019-01-13T17:33:00.000Z,11.44,222.02,100.27,-3.69
2019-01-13T17:34:00.000Z,11.61,222.02,100.27,-3.69
2019-01-13T17:35:00.000Z,12.2,222.04,100.26,-3.69
2019-01-13T17:36:00.000Z,12.65,222.07,100.25,-3.68
2019-01-13T17:37:00.000Z,11.37,222.02,100.27,-3.69
2019-01-13T17:38:00.000Z,11.37,222.02,100.27,-3.69
2019-01-13T17:39:00.000Z,10.93,222.02,100.27,-3.69
2019-01-13T17:40:00.000Z,11.1,222.02,100.27,-3.69
2019-01-13T17:41:00.000Z,12.21,222.03,100.26,-3.69
2019-01-13T17:42:00.000Z,12.71,222.03,100.26,-3.69
2019-01-13T17:43:00.000Z,12.54,222.03,100.26,-3.69
2019-01-13T17:44:00.000Z,12.69,222.03,100.26,-3.69
2019-01-13T17:45:00.000Z,13.04,222.03,100.26,-3.69
2019-01-13T17:46:00.000Z,12.83,222.03,100.26,-3.69
2019-01-13T17:47:00.000Z,12.71,222.03,100.26,-3.69
2019-01-13T17:48:00.000Z,12.83,222.04,100.26,-3.68
2019-01-13T17:49:00.000Z,13.16,222.04,100.26,-3.68
2019-01-13T17:50:00.000Z,13.79,222.04,100.26,-3.68
2019-01-13T17:51:00.000Z,13.57,222.04,100.26,-3.68
2019-01-13T17:52:00.000Z,13.18,222.04,100.26,-3.68
2019-01-13T17:53:00.000Z,13.48,222.05,100.26,-3.68
2019-01-13T17:54:00.000Z,13.48,222.05,100.26,-3.68
2019-01-13T17:55:00.000Z,13.06,222.05,100.26,-3.68
2019-01-13T17:56:00.000Z,13.12,222.06,100.26,-3.68
2019-01-13T17:57:00.000Z,13.46,222.08,100.25,-3.67
2019-01-13T17:58:00.000Z,13.32,222.06,100.26,-3.68
2019-01-13T17:59:00.000Z,13.03,222.05,100.26,-3.68
2019-01-13T18:00:00.000Z,12.97,222.07,100.25,-3.68
2019-01-13T18:01:00.000Z,12.62,222.07,100.25,-3.68
2019-01-13T18:02:00.000Z,13.44,222.07,100.24,-3.68
2019-01-13T18:03:00.000Z,13.12,222.07,100.25,-3.68
2019-01-13T18:04:00.000Z,12.31,222.05,100.26,-3.68
2019-01-13T18:05:00.000Z,12.51,222.07,100.25,-3.68
2019-01-13T18:06:00.000Z,12.64,222.07,100.24,-3.68
2019-01-13T18:07:00.000Z,12.53,222.06,100.25,-3.68
2019-01-13T18:08:00.000Z,12.7,222.07,100.25,-3.68
2019-01-13T18:09:00.000Z,13.07,222.08,100.24,-3.68
2019-01-13T18:10:00.000Z,11.47,222.06,100.25,-3.68
2019-01-13T18:11:00.000Z,12.35,222.07,100.25,-3.67
2019-01-13T18:12:00.000Z,12.92,222.08,100.25,-3.67
2019-01-13T18:13:00.000Z,12.47,222.06,100.25,-3.68
2019-01-13T18:14:00.000Z,12.26,222.06,100.25,-3.68
2019-01-13T18:15:00.000Z,13.3,222.06,100.25,-3.68
2019-01-13T18:16:00.000Z,13.31,222.06,100.25,-3.68
2019-01-13T18:17:00.000Z,13.4,222.09,100.25,-3.67
2019-01-13T18:18:00.000Z,12,222.06,100.25,-3.68
2019-01-13T18:19:00.000Z,11.77,222.06,100.25,-3.68
2019-01-13T18:20:00.000Z,12.6,222.06,100.25,-3.68
2019-01-13T18:21:00.000Z,12.6,222.06,100.25,-3.68
2019-01-13T18:22:00.000Z,12.65,222.07,100.25,-3.68
2019-01-13T18:23:00.000Z,12.65,222.07,100.25,-3.68
2019-01-13T18:24:00.000Z,12.9,222.07,100.25,-3.68
2019-01-13T18:25:00.000Z,12.64,222.07,100.25,-3.68
2019-01-13T18:26:00.000Z,12.64,222.07,100.25,-3.68
2019-01-13T18:27:00.000Z,12.64,222.07,100.25,-3.68
2019-01-13T18:28:00.000Z,12.64,222.07,100.25,-3.68
2019-01-13T18:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:40:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:44:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:46:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T18:51:00.000Z,13.64,222.1,100.24,-3.67
2019-01-13T18:52:00.000Z,13.57,222.1,100.24,-3.67
2019-01-13T18:53:00.000Z,13.46,222.1,100.24,-3.67
2019-01-13T18:54:00.000Z,13.44,222.1,100.24,-3.67
2019-01-13T18:55:00.000Z,13.37,222.11,100.23,-3.67
2019-01-13T18:56:00.000Z,13.37,222.11,100.23,-3.67
2019-01-13T18:57:00.000Z,13.72,222.1,100.24,-3.67
2019-01-13T18:58:00.000Z,13.68,222.1,100.24,-3.67
2019-01-13T18:59:00.000Z,13.56,222.11,100.23,-3.67
2019-01-13T19:00:00.000Z,13.74,222.11,100.23,-3.67
2019-01-13T19:01:00.000Z,13.74,222.11,100.23,-3.67
2019-01-13T19:02:00.000Z,13.76,222.11,100.23,-3.67
2019-01-13T19:03:00.000Z,13.76,222.11,100.23,-3.67
2019-01-13T19:04:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T19:05:00.000Z,14.29,222.11,100.23,-3.67
2019-01-13T19:06:00.000Z,14.29,222.11,100.23,-3.67
2019-01-13T19:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T19:08:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T19:09:00.000Z,13.98,222.11,100.23,-3.67
2019-01-13T19:10:00.000Z,13.98,222.11,100.23,-3.67
2019-01-13T19:11:00.000Z,13.63,222.1,100.24,-3.67
2019-01-13T19:12:00.000Z,13.33,222.1,100.24,-3.67
2019-01-13T19:13:00.000Z,13.42,222.1,100.24,-3.67
2019-01-13T19:14:00.000Z,13.68,222.11,100.23,-3.67
2019-01-13T19:15:00.000Z,13.68,222.11,100.23,-3.67
2019-01-13T19:16:00.000Z,13.99,222.12,100.23,-3.67
2019-01-13T19:17:00.000Z,13.99,222.12,100.23,-3.67
2019-01-13T19:18:00.000Z,13.99,222.12,100.23,-3.67
2019-01-13T19:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T19:20:00.000Z,14.01,222.12,100.23,-3.67
2019-01-13T19:21:00.000Z,14.01,222.12,100.23,-3.67
2019-01-13T19:22:00.000Z,13.81,222.12,100.23,-3.67
2019-01-13T19:23:00.000Z,13.76,222.12,100.23,-3.67
2019-01-13T19:24:00.000Z,13.94,222.12,100.23,-3.67
2019-01-13T19:25:00.000Z,13.64,222.12,100.23,-3.67
2019-01-13T19:26:00.000Z,13.66,222.12,100.23,-3.67
2019-01-13T19:27:00.000Z,14.1,222.12,100.23,-3.67
2019-01-13T19:28:00.000Z,14.1,222.12,100.23,-3.67
2019-01-13T19:29:00.000Z,14.33,222.12,100.22,-3.67
2019-01-13T19:30:00.000Z,14.33,222.12,100.22,-3.67
2019-01-13T19:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T19:32:00.000Z,13.87,222.13,100.22,-3.66
2019-01-13T19:33:00.000Z,13.81,222.13,100.22,-3.66
2019-01-13T19:34:00.000Z,13.78,222.13,100.22,-3.66
2019-01-13T19:35:00.000Z,14.08,222.13,100.22,-3.66
2019-01-13T19:36:00.000Z,14.08,222.13,100.22,-3.66
2019-01-13T19:37:00.000Z,13.82,222.13,100.22,-3.66
2019-01-13T19:38:00.000Z,13.82,222.13,100.22,-3.66
2019-01-13T19:39:00.000Z,13.74,222.13,100.22,-3.66
2019-01-13T19:40:00.000Z,13.74,222.13,100.22,-3.66
2019-01-13T19:41:00.000Z,14.07,222.13,100.22,-3.66
2019-01-13T19:42:00.000Z,14.09,222.13,100.22,-3.66
2019-01-13T19:43:00.000Z,14.01,222.13,100.22,-3.66
2019-01-13T19:44:00.000Z,14.08,222.14,100.22,-3.66
2019-01-13T19:45:00.000Z,14.11,222.14,100.22,-3.66
2019-01-13T19:46:00.000Z,14.16,222.14,100.22,-3.66
2019-01-13T19:47:00.000Z,14.28,222.12,100.23,-3.67
2019-01-13T19:48:00.000Z,14.61,222.13,100.22,-3.66
2019-01-13T19:49:00.000Z,14.51,222.14,100.22,-3.66
2019-01-13T19:50:00.000Z,14.69,222.14,100.22,-3.66
2019-01-13T19:51:00.000Z,14.71,222.14,100.22,-3.66
2019-01-13T19:52:00.000Z,14.71,222.14,100.22,-3.66
2019-01-13T19:53:00.000Z,14.68,222.14,100.22,-3.66
2019-01-13T19:54:00.000Z,14.68,222.14,100.22,-3.66
2019-01-13T19:55:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T19:56:00.000Z,14.45,222.15,100.22,-3.66
2019-01-13T19:57:00.000Z,14.45,222.15,100.22,-3.66
2019-01-13T19:58:00.000Z,13.99,222.15,100.22,-3.66
2019-01-13T19:59:00.000Z,13.99,222.15,100.22,-3.66
2019-01-13T20:00:00.000Z,14.42,222.15,100.22,-3.66
2019-01-13T20:01:00.000Z,14.42,222.15,100.22,-3.66
2019-01-13T20:02:00.000Z,14.44,222.15,100.22,-3.66
2019-01-13T20:03:00.000Z,13.98,222.12,100.23,-3.67
2019-01-13T20:04:00.000Z,14.34,222.13,100.23,-3.66
2019-01-13T20:05:00.000Z,14.74,222.15,100.22,-3.66
2019-01-13T20:06:00.000Z,14.51,222.15,100.22,-3.66
2019-01-13T20:07:00.000Z,14.51,222.15,100.22,-3.66
2019-01-13T20:08:00.000Z,14.39,222.16,100.22,-3.66
2019-01-13T20:09:00.000Z,14.54,222.16,100.21,-3.66
2019-01-13T20:10:00.000Z,14.85,222.16,100.21,-3.66
2019-01-13T20:11:00.000Z,14.82,222.16,100.21,-3.66
2019-01-13T20:12:00.000Z,14.49,222.16,100.21,-3.66
2019-01-13T20:13:00.000Z,14.94,222.16,100.21,-3.66
2019-01-13T20:14:00.000Z,14.94,222.16,100.21,-3.66
2019-01-13T20:15:00.000Z,14.89,222.16,100.21,-3.66
2019-01-13T20:16:00.000Z,14.9,222.16,100.21,-3.66
2019-01-13T20:17:00.000Z,15.05,222.16,100.21,-3.66
2019-01-13T20:18:00.000Z,15.25,222.17,100.21,-3.66
2019-01-13T20:19:00.000Z,14.37,222.17,100.21,-3.66
2019-01-13T20:20:00.000Z,14.64,222.17,100.21,-3.66
2019-01-13T20:21:00.000Z,14.64,222.17,100.21,-3.66
2019-01-13T20:22:00.000Z,14.86,222.17,100.21,-3.66
2019-01-13T20:23:00.000Z,14.47,222.17,100.21,-3.66
2019-01-13T20:24:00.000Z,14.36,222.17,100.21,-3.66
2019-01-13T20:25:00.000Z,14.61,222.17,100.21,-3.66
2019-01-13T20:26:00.000Z,14.72,222.17,100.21,-3.66
2019-01-13T20:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T20:28:00.000Z,14.57,222.18,100.21,-3.65
2019-01-13T20:29:00.000Z,14.57,222.18,100.21,-3.65
2019-01-13T20:30:00.000Z,14.57,222.18,100.21,-3.65
2019-01-13T20:31:00.000Z,14.78,222.18,100.21,-3.65
2019-01-13T20:32:00.000Z,14.78,222.18,100.21,-3.65
2019-01-13T20:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T20:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T20:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T20:36:00.000Z,14.64,222.18,100.21,-3.65
2019-01-13T20:37:00.000Z,14.8,222.18,100.21,-3.65
2019-01-13T20:38:00.000Z,15.6,222.18,100.21,-3.65
2019-01-13T20:39:00.000Z,14.96,222.18,100.21,-3.65
2019-01-13T20:40:00.000Z,14.92,222.18,100.21,-3.65
2019-01-13T20:41:00.000Z,15.43,222.18,100.21,-3.65
2019-01-13T20:42:00.000Z,15.43,222.18,100.21,-3.65
2019-01-13T20:43:00.000Z,15.43,222.18,100.21,-3.65
2019-01-13T20:44:00.000Z,15.26,222.18,100.21,-3.65
2019-01-13T20:45:00.000Z,15.26,222.18,100.21,-3.65
2019-01-13T20:46:00.000Z,15.02,222.18,100.2,-3.65
2019-01-13T20:47:00.000Z,14.45,222.18,100.2,-3.65
2019-01-13T20:48:00.000Z,14.24,222.18,100.2,-3.65
2019-01-13T20:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T20:50:00.000Z,14.74,222.18,100.2,-3.65
2019-01-13T20:51:00.000Z,14.74,222.18,100.2,-3.65
2019-01-13T20:52:00.000Z,14.74,222.18,100.2,-3.65
2019-01-13T20:53:00.000Z,15.2,222.18,100.2,-3.65
2019-01-13T20:54:00.000Z,15.2,222.18,100.2,-3.65
2019-01-13T20:55:00.000Z,14.92,222.18,100.2,-3.65
2019-01-13T20:56:00.000Z,14.86,222.18,100.2,-3.65
2019-01-13T20:57:00.000Z,14.86,222.18,100.2,-3.65
2019-01-13T20:58:00.000Z,15.04,222.18,100.2,-3.65
2019-01-13T20:59:00.000Z,15.04,222.18,100.2,-3.65
2019-01-13T21:00:00.000Z,16.2,222.18,100.2,-3.65
2019-01-13T21:01:00.000Z,16.2,222.18,100.2,-3.65
2019-01-13T21:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:03:00.000Z,14.89,222.19,100.2,-3.65
2019-01-13T21:04:00.000Z,14.89,222.19,100.2,-3.65
2019-01-13T21:05:00.000Z,15.39,222.19,100.2,-3.65
2019-01-13T21:06:00.000Z,15.39,222.19,100.2,-3.65
2019-01-13T21:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:08:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:10:00.000Z,15.65,222.19,100.2,-3.65
2019-01-13T21:11:00.000Z,15.65,222.19,100.2,-3.65
2019-01-13T21:12:00.000Z,16.05,222.19,100.2,-3.65
2019-01-13T21:13:00.000Z,15.87,222.19,100.2,-3.65
2019-01-13T21:14:00.000Z,15.77,222.19,100.2,-3.65
2019-01-13T21:15:00.000Z,16.32,222.19,100.2,-3.65
2019-01-13T21:16:00.000Z,16.4,222.2,100.19,-3.65
2019-01-13T21:17:00.000Z,16.69,222.19,100.19,-3.65
2019-01-13T21:18:00.000Z,17.26,222.2,100.19,-3.65
2019-01-13T21:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:21:00.000Z,16.82,222.2,100.19,-3.65
2019-01-13T21:22:00.000Z,16.83,222.2,100.19,-3.65
2019-01-13T21:23:00.000Z,17.19,222.2,100.19,-3.65
2019-01-13T21:24:00.000Z,17.36,222.2,100.19,-3.65
2019-01-13T21:25:00.000Z,17.39,222.2,100.19,-3.65
2019-01-13T21:26:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:27:00.000Z,16.81,222.2,100.19,-3.65
2019-01-13T21:28:00.000Z,17.33,222.2,100.19,-3.65
2019-01-13T21:29:00.000Z,21.54,222.23,100.18,-3.64
2019-01-13T21:30:00.000Z,18.5,222.22,100.19,-3.64
2019-01-13T21:31:00.000Z,17.68,222.21,100.19,-3.64
2019-01-13T21:32:00.000Z,20.45,222.23,100.18,-3.64
2019-01-13T21:33:00.000Z,21.86,222.23,100.18,-3.64
2019-01-13T21:34:00.000Z,23.48,222.23,100.18,-3.64
2019-01-13T21:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:36:00.000Z,21.84,222.23,100.18,-3.64
2019-01-13T21:37:00.000Z,21.33,222.23,100.18,-3.64
2019-01-13T21:38:00.000Z,18.54,222.22,100.19,-3.64
2019-01-13T21:39:00.000Z,19.88,222.22,100.19,-3.64
2019-01-13T21:40:00.000Z,19.88,222.22,100.19,-3.64
2019-01-13T21:41:00.000Z,20.41,222.22,100.18,-3.64
2019-01-13T21:42:00.000Z,19.96,222.22,100.19,-3.64
2019-01-13T21:43:00.000Z,19.23,222.22,100.19,-3.64
2019-01-13T21:44:00.000Z,18.82,222.22,100.19,-3.64
2019-01-13T21:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:46:00.000Z,21.06,222.23,100.18,-3.64
2019-01-13T21:47:00.000Z,21.11,222.23,100.18,-3.64
2019-01-13T21:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:51:00.000Z,18.92,222.22,100.19,-3.64
2019-01-13T21:52:00.000Z,18.92,222.22,100.19,-3.64
2019-01-13T21:53:00.000Z,18.92,222.22,100.19,-3.64
2019-01-13T21:54:00.000Z,17.91,222.21,100.19,-3.64
2019-01-13T21:55:00.000Z,17.89,222.21,100.19,-3.64
2019-01-13T21:56:00.000Z,17.87,222.21,100.19,-3.64
2019-01-13T21:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T21:58:00.000Z,24.44,222.24,100.17,-3.64
2019-01-13T21:59:00.000Z,24.22,222.24,100.17,-3.64
2019-01-13T22:00:00.000Z,23.63,222.24,100.17,-3.64
2019-01-13T22:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:04:00.000Z,24.16,222.24,100.17,-3.64
2019-01-13T22:05:00.000Z,24.16,222.24,100.17,-3.64
2019-01-13T22:06:00.000Z,23.53,222.24,100.17,-3.64
2019-01-13T22:07:00.000Z,23.56,222.24,100.17,-3.64
2019-01-13T22:08:00.000Z,24.24,222.24,100.17,-3.64
2019-01-13T22:09:00.000Z,24.24,222.24,100.17,-3.64
2019-01-13T22:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:11:00.000Z,23.58,222.25,100.17,-3.64
2019-01-13T22:12:00.000Z,23.58,222.25,100.17,-3.64
2019-01-13T22:13:00.000Z,23.04,222.25,100.17,-3.64
2019-01-13T22:14:00.000Z,23.32,222.26,100.17,-3.64
2019-01-13T22:15:00.000Z,24.15,222.26,100.17,-3.64
2019-01-13T22:16:00.000Z,22.93,222.25,100.17,-3.64
2019-01-13T22:17:00.000Z,22.25,222.25,100.17,-3.64
2019-01-13T22:18:00.000Z,22.17,222.25,100.17,-3.64
2019-01-13T22:19:00.000Z,22.53,222.25,100.17,-3.64
2019-01-13T22:20:00.000Z,22.53,222.25,100.17,-3.64
2019-01-13T22:21:00.000Z,21.97,222.25,100.17,-3.64
2019-01-13T22:22:00.000Z,21.97,222.25,100.17,-3.64
2019-01-13T22:23:00.000Z,23.12,222.25,100.17,-3.63
2019-01-13T22:24:00.000Z,23.13,222.25,100.17,-3.63
2019-01-13T22:25:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:26:00.000Z,20.86,222.26,100.17,-3.63
2019-01-13T22:27:00.000Z,20.86,222.26,100.17,-3.63
2019-01-13T22:28:00.000Z,20.86,222.26,100.17,-3.63
2019-01-13T22:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:30:00.000Z,26.97,222.28,100.16,-3.63
2019-01-13T22:31:00.000Z,26.97,222.28,100.16,-3.63
2019-01-13T22:32:00.000Z,25.61,222.27,100.16,-3.63
2019-01-13T22:33:00.000Z,25.61,222.27,100.16,-3.63
2019-01-13T22:34:00.000Z,24.76,222.27,100.16,-3.63
2019-01-13T22:35:00.000Z,23.15,222.27,100.16,-3.63
2019-01-13T22:36:00.000Z,24.09,222.28,100.16,-3.63
2019-01-13T22:37:00.000Z,23.31,222.28,100.16,-3.63
2019-01-13T22:38:00.000Z,26.25,222.28,100.16,-3.63
2019-01-13T22:39:00.000Z,25.36,222.28,100.16,-3.63
2019-01-13T22:40:00.000Z,22.15,222.27,100.17,-3.63
2019-01-13T22:41:00.000Z,24.85,222.28,100.16,-3.63
2019-01-13T22:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:44:00.000Z,25.4,222.28,100.16,-3.63
2019-01-13T22:45:00.000Z,25.4,222.28,100.16,-3.63
2019-01-13T22:46:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:47:00.000Z,25.38,222.29,100.16,-3.63
2019-01-13T22:48:00.000Z,25.35,222.29,100.16,-3.63
2019-01-13T22:49:00.000Z,25.28,222.29,100.16,-3.63
2019-01-13T22:50:00.000Z,24.37,222.27,100.16,-3.63
2019-01-13T22:51:00.000Z,24.8,222.28,100.16,-3.63
2019-01-13T22:52:00.000Z,21.71,222.26,100.17,-3.63
2019-01-13T22:53:00.000Z,21.36,222.26,100.17,-3.63
2019-01-13T22:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T22:55:00.000Z,22.69,222.26,100.16,-3.63
2019-01-13T22:56:00.000Z,22.37,222.26,100.16,-3.63
2019-01-13T22:57:00.000Z,22.14,222.26,100.16,-3.63
2019-01-13T22:58:00.000Z,25.34,222.29,100.16,-3.63
2019-01-13T22:59:00.000Z,25.34,222.29,100.16,-3.63
2019-01-13T23:00:00.000Z,26.51,222.29,100.16,-3.63
2019-01-13T23:01:00.000Z,27.02,222.29,100.16,-3.63
2019-01-13T23:02:00.000Z,27.53,222.29,100.16,-3.63
2019-01-13T23:03:00.000Z,24.19,222.28,100.16,-3.63
2019-01-13T23:04:00.000Z,21.73,222.27,100.16,-3.63
2019-01-13T23:05:00.000Z,22.45,222.27,100.16,-3.63
2019-01-13T23:06:00.000Z,30.1,222.29,100.16,-3.63
2019-01-13T23:07:00.000Z,25.81,222.28,100.16,-3.63
2019-01-13T23:08:00.000Z,22.23,222.27,100.17,-3.63
2019-01-13T23:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T23:10:00.000Z,31.13,222.31,100.15,-3.62
2019-01-13T23:11:00.000Z,30.03,222.31,100.15,-3.62
2019-01-13T23:12:00.000Z,27.06,222.29,100.16,-3.62
2019-01-13T23:13:00.000Z,26.84,222.29,100.16,-3.62
2019-01-13T23:14:00.000Z,33.7,222.31,100.14,-3.62
2019-01-13T23:15:00.000Z,33.7,222.31,100.14,-3.62
2019-01-13T23:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T23:17:00.000Z,31.3,222.31,100.14,-3.62
2019-01-13T23:18:00.000Z,29.88,222.31,100.15,-3.62
2019-01-13T23:19:00.000Z,29.57,222.31,100.15,-3.62
2019-01-13T23:20:00.000Z,30.95,222.3,100.15,-3.62
2019-01-13T23:21:00.000Z,31.41,222.3,100.14,-3.62
2019-01-13T23:22:00.000Z,32.3,222.31,100.14,-3.62
2019-01-13T23:23:00.000Z,31.32,222.31,100.14,-3.62
2019-01-13T23:24:00.000Z,23.94,222.32,100.14,-3.62
2019-01-13T23:25:00.000Z,24.99,222.31,100.14,-3.62
2019-01-13T23:26:00.000Z,24.87,222.32,100.14,-3.62
2019-01-13T23:27:00.000Z,30.05,222.29,100.15,-3.62
2019-01-13T23:28:00.000Z,26.66,222.31,100.14,-3.62
2019-01-13T23:29:00.000Z,25.52,222.32,100.14,-3.62
2019-01-13T23:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T23:31:00.000Z,24.86,222.32,100.14,-3.62
2019-01-13T23:32:00.000Z,24.86,222.32,100.14,-3.62
2019-01-13T23:33:00.000Z,33.37,222.31,100.15,-3.62
2019-01-13T23:34:00.000Z,28.12,222.31,100.15,-3.62
2019-01-13T23:35:00.000Z,19.05,222.32,100.14,-3.62
2019-01-13T23:36:00.000Z,17.93,222.32,100.14,-3.62
2019-01-13T23:37:00.000Z,18.07,222.32,100.14,-3.62
2019-01-13T23:38:00.000Z,21.8,222.33,100.14,-3.62
2019-01-13T23:39:00.000Z,22.49,222.33,100.14,-3.62
2019-01-13T23:40:00.000Z,16.22,222.33,100.14,-3.62
2019-01-13T23:41:00.000Z,16.22,222.33,100.14,-3.62
2019-01-13T23:42:00.000Z,26.35,222.3,100.15,-3.62
2019-01-13T23:43:00.000Z,18.29,222.33,100.14,-3.62
2019-01-13T23:44:00.000Z,19.27,222.33,100.14,-3.62
2019-01-13T23:45:00.000Z,16.03,222.34,100.13,-3.61
2019-01-13T23:46:00.000Z,15.53,222.34,100.13,-3.61
2019-01-13T23:47:00.000Z,15.53,222.34,100.13,-3.61
2019-01-13T23:48:00.000Z,20.28,222.34,100.13,-3.61
2019-01-13T23:49:00.000Z,19.94,222.34,100.13,-3.61
2019-01-13T23:50:00.000Z,24.49,222.32,100.14,-3.61
2019-01-13T23:51:00.000Z,31.55,222.29,100.15,-3.62
2019-01-13T23:52:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-13T23:53:00.000Z,15,222.34,100.13,-3.61
2019-01-13T23:54:00.000Z,15,222.34,100.13,-3.61
2019-01-13T23:55:00.000Z,15.44,222.34,100.13,-3.61
2019-01-13T23:56:00.000Z,15.44,222.34,100.13,-3.61
2019-01-13T23:57:00.000Z,18.08,222.34,100.13,-3.61
2019-01-13T23:58:00.000Z,25.36,222.32,100.14,-3.62
2019-01-13T23:59:00.000Z,21.4,222.33,100.14,-3.61
2019-01-14T00:00:00.000Z,21.08,222.35,100.12,-3.61
2019-01-14T00:01:00.000Z,21.08,222.35,100.12,-3.61
2019-01-14T00:02:00.000Z,14.21,222.35,100.12,-3.61
2019-01-14T00:03:00.000Z,14.21,222.35,100.12,-3.61
2019-01-14T00:04:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-14T00:05:00.000Z,16.73,222.35,100.12,-3.61
2019-01-14T00:06:00.000Z,16.77,222.35,100.12,-3.61
2019-01-14T00:07:00.000Z,21.61,222.34,100.13,-3.61
2019-01-14T00:08:00.000Z,23.24,222.33,100.13,-3.61
2019-01-14T00:09:00.000Z,19.04,222.35,100.12,-3.61
2019-01-14T00:10:00.000Z,31.05,222.31,100.15,-3.62
